mae,rmse,mape,r2,direction_accuracy,bias,error_std,error_q05,error_q95,max_overpredict,max_underpredict,datetime,iteration
7.033587640657049,10.487261711987326,8.469119871662393,-0.9211245803477568,78.26086956521739,6.140417461610004,8.501642877283796,-2.278454450707243,21.617711648220688,25.116986060596915,-5.4318967373663725,2024-01-14,2
32.04423923338235,33.26252033320704,38.24996578590101,-4.154920510869927,78.26086956521739,32.04423923338235,8.91975284807665,19.901416959489836,43.42971245317073,43.83612662253894,14.986331070615094,2024-01-15,3
11.405149620406632,15.68331208877296,11.995483303823624,0.40444090568325974,86.95652173913044,5.9490224613554155,14.51121669013804,-19.39285748319988,30.91676994424895,33.79606724596836,-22.034762451294213,2024-01-16,4
20.6049347125296,23.802060203018286,25.536629149264584,-1.8810906415498203,65.21739130434783,20.35061005716427,12.344664442962852,6.420976222779535,49.36284777535739,51.664540406583,-3.0518958643839937,2024-01-17,5
8.485589412543668,10.479904925232379,10.346824824981733,0.31067719048344156,73.91304347826086,7.5866889006235665,7.229838087195661,-2.64523092796075,20.171680940505833,21.205686180122996,-3.2269769177297576,2024-01-18,6
6.378839672874617,7.714690060105037,7.813132997403511,0.6069881356514546,86.95652173913044,1.4035465609405922,7.5859409287678545,-12.239510768065374,10.26674686913931,13.015684206977141,-15.962967403494872,2024-01-19,7
10.79548669241997,12.29893895410227,13.719267240938091,-0.6102363143514644,78.26086956521739,-10.084133276062671,7.0408916670646065,-19.305464266092788,2.9468120791532173,4.934554056020261,-20.11607756974714,2024-01-20,8
9.200186107937714,11.51718407085648,17.00710240098011,-0.568087513092596,60.86956521739131,4.405505442355589,10.641289899225825,-9.76115038540722,23.546090103762396,24.305345396123556,-16.05235143215048,2024-01-21,9
21.795207697686298,25.56024745077976,70.51311249062864,-0.3007461728891263,60.86956521739131,20.411281887278978,15.385246876898998,-5.162149551571749,44.42100466116753,50.71048485663874,-9.586209733260958,2024-01-22,10
13.42337767049392,15.692452796626295,41.244433342220916,0.6237520037912677,78.26086956521739,8.543910324537698,13.162624021850755,-13.180564890921033,29.60633774697738,32.77806126808514,-14.071314501683617,2024-01-23,11
16.929748953053878,21.020045127068745,788.8158645941289,0.3763720384224537,69.56521739130434,7.553043026704643,19.616162677260682,-27.78439760515319,32.42844332217168,40.329209216543894,-47.15063573100865,2024-01-24,12
28.44168312176807,34.904795194254284,40.76723066028067,-7.4409238317868045,69.56521739130434,-27.572695212080834,21.403065348088152,-59.4229301764635,3.8019326540620453,5.821803932022533,-60.44099327470648,2024-01-25,13
7.965606190090753,9.304944123694286,12.846517221458043,0.4581143673220488,73.91304347826086,0.05206163256245203,9.304798478821978,-12.936745262400294,14.16837446186471,15.679775322034331,-16.576287742273827,2024-01-26,14
6.991700297748879,8.87634824780183,14.831259680470074,0.1695217797394193,73.91304347826086,3.2013983447702774,8.278925464959615,-11.672204615344816,16.729344422587218,19.232111307146482,-12.233890209090106,2024-01-28,16
8.498944939449963,10.95028747035503,11.518041807568647,0.573956603136148,65.21739130434783,-0.6630808505438157,10.930193020667863,-18.28050155588895,14.011261387539504,17.69414799699387,-29.032555633742945,2024-01-29,17
9.942975916144226,11.138311956889087,13.013175249076255,-0.138746188083539,82.6086956521739,5.967686185774039,9.404717690451962,-10.164358217423976,18.8445954208547,19.9475706210998,-13.375473398660667,2024-01-30,18
20.100525382655196,23.2233531095966,27.73452971323227,-1.367389904371516,56.52173913043478,-5.25698530800482,22.620526853378802,-33.90942066618756,24.726635730325135,34.532495683477336,-53.27677956151497,2024-01-31,19
10.70485621216803,12.886829075774415,17.038068106132584,0.38935984175329297,78.26086956521739,1.5416490217475305,12.794283173432177,-12.963650271715517,24.045208094560646,29.350714920735193,-14.0423285243739,2024-02-01,20
9.385054807795784,10.777191991257753,14.361893470391148,0.2248039949873134,65.21739130434783,0.3639533741577721,10.771044757026562,-17.517115775262337,13.590873929537974,15.031182025924316,-21.71866496078745,2024-02-02,21
11.994719874529748,13.796021187471025,35.332263272491325,0.30977530483380533,78.26086956521739,1.590030852633762,13.70408707257883,-16.89457038916401,24.301752448347045,25.366828720587826,-19.91198368321089,2024-02-03,22
11.66854276730995,13.859642466103912,116.21005947512191,0.5126943105677881,78.26086956521739,10.247511672271742,9.331569740128687,-4.391949120204759,22.45684004121925,23.73174463264851,-6.332770226709293,2024-02-04,23
15.27149910751072,18.974434876664386,174.1701479932762,0.5547361503497602,91.30434782608695,-2.6898260306182085,18.782811685522127,-33.91413410586272,26.645926601678994,29.80427401890341,-36.721633100344285,2024-02-05,24
7.939834844642312,9.26215233589552,17.68690448450085,0.8088733712827713,82.6086956521739,5.2345425884879715,7.641140607438165,-5.157239441530787,15.923653812155877,18.922283979162813,-7.233785857355958,2024-02-06,25
10.26938258717665,14.368738734588366,18.532845220281988,0.26201255359159437,60.86956521739131,-8.11516311183127,11.8576886656394,-23.7221840090774,7.326501352267972,9.760348620746107,-47.89503437416995,2024-02-07,26
22.704176076818047,25.3174768510394,50.56676665488672,-2.238090185482752,78.26086956521739,3.864648000833062,25.02077396749695,-39.00621579812289,35.38289182402681,44.20683608528935,-45.15691974669083,2024-02-08,27
37.43100913074518,40.431414717696875,52.887840069447925,-29.36454614695504,60.86956521739131,-37.43100913074518,15.28459523600368,-62.98897543648606,-16.780930970958956,-8.754902025585544,-67.71734068368077,2024-02-10,29
14.01308392952951,17.058128148914864,22.055112767154004,-0.7369425428720653,56.52173913043478,-12.556831586505439,11.545809475863571,-29.129734730884085,5.9814473711501,6.811926135461967,-31.742743107119708,2024-02-11,30
9.240981721717482,11.180659725036115,12.822211462425868,0.21520859173723184,73.91304347826086,-7.041896689060422,8.684402276935614,-16.842798119301662,5.720953295838479,11.323309889550345,-22.886407614888867,2024-02-12,31
6.459872082152976,8.170172706123457,9.452508424079141,0.33757927437875745,86.95652173913044,1.0742387773167257,8.09924274838048,-11.000583492524763,12.576915774232814,15.952834002940193,-17.720580544196935,2024-02-13,32
7.2203061754769,8.7910799503084,11.834334194616106,0.2538921252005051,78.26086956521739,4.547140394774171,7.523735835535918,-8.319072784190821,14.625438045844502,20.508318671029123,-8.542173665506304,2024-02-14,33
8.586967931729413,10.424753693647073,14.7812265039208,-0.02392096365412466,73.91304347826086,0.9932408123674247,10.377329245131234,-16.49551255902994,17.181489632312367,19.84353527245448,-17.509666941876908,2024-02-15,34
8.172981477071316,9.430095514292496,13.234325300314984,0.11898411570490774,86.95652173913044,-8.165233939351667,4.717590075911545,-14.56153434336338,-1.9636085283208047,0.0929704526357682,-21.704075381705636,2024-02-16,35
25.35779544018381,26.510159829444166,40.512168550232445,-10.881169907597435,65.21739130434783,-25.35779544018381,7.731156743752402,-35.3745361855023,-9.994970063856849,-7.27452736608133,-38.14981678360521,2024-02-17,36
10.851487170696622,14.05326133107748,21.56846820771193,-1.0552909714506358,52.17391304347826,-10.001744581973993,9.872145630839906,-25.97149782588146,2.061004355668441,7.533642819195755,-28.117886549592384,2024-02-18,37
8.782602555152152,9.580398651736036,15.063345091940667,0.41292105777339094,73.91304347826086,3.7955991056083533,8.796446200352205,-11.228569431015092,13.639850815384067,16.06670841568051,-12.370590338705284,2024-02-19,38
6.481448543697468,8.002625834084835,10.936058375175161,0.1931162350167822,73.91304347826086,0.4661835854369378,7.989035805717181,-12.49029157753627,11.175571466097152,17.113168266659116,-14.207580983350859,2024-02-20,39
8.970794911598334,10.457664416615394,17.34644148765375,-0.06333933892731358,78.26086956521739,-4.1599584787272255,9.594659478366559,-17.553695136937655,12.84296303181,16.82412876466674,-20.611431798807132,2024-02-21,40
19.451824018042853,23.941646958754287,231.04887884395734,0.15005641108852652,69.56521739130434,-2.784129509979407,23.77921533544137,-39.48921290294923,34.865768134177515,35.30054885117588,-43.50509781238421,2024-02-23,42
14.664826880755177,21.962857190439156,25.621729068291334,-3.922734147259079,56.52173913043478,-12.623701042080265,17.9724585955235,-48.6546401836773,5.446738829890832,11.885400471033009,-55.26787705578537,2024-02-24,43
21.10820829791548,23.29167724888137,35.56575266931687,-11.328174220958969,78.26086956521739,-21.10820829791548,9.846104382844526,-36.17827438213393,-6.1372434577932955,-4.233482987252806,-38.736011969497426,2024-02-25,44
6.376109670061823,7.8367823009755835,10.089111571318439,0.2846876415683115,69.56521739130434,2.9751227633235833,7.250089749516071,-7.4227005255015355,13.706850170988899,14.619363014268252,-12.821694697120527,2024-02-26,45
8.610391703431707,11.06838260108339,12.963050554136634,0.2958680934503579,82.6086956521739,5.427778382903868,9.646155463709206,-7.735695892366281,21.541911129932927,26.794772080836246,-14.791653035015017,2024-02-27,46
7.125977759006207,8.181503930972646,10.70169214328875,0.518397474673236,65.21739130434783,-0.07134391419981718,8.18119286036135,-10.159396138080282,12.728835595377504,15.1313977625857,-17.34177265068952,2024-02-28,47
9.82105966871597,11.118138796329966,15.826481140808943,-0.2985310201347262,60.86956521739131,-2.1265912793366093,10.912864877066289,-17.275896453317003,17.411901895441332,19.59408419513459,-18.391660529184982,2024-02-29,48
10.445166312045108,12.221879493976944,16.026655999354595,-1.0396197729479577,78.26086956521739,-6.544683072262271,10.321892357941824,-17.6954238873275,12.386480515577478,15.801491989264512,-21.00547409093938,2024-03-01,49
14.064241375614278,16.34800830695837,20.26246615656851,-1.168676280172908,69.56521739130434,-13.468240475006175,9.266276172863906,-28.1371993263983,1.1120490048889575,5.273088419583573,-32.07048545572846,2024-03-02,50
14.088537039402013,15.808398100260824,21.79435770558721,-1.2821076851164057,73.91304347826086,-14.088537039402013,7.170674625565409,-22.392667699993307,-3.414161063849859,-2.593779024604274,-36.170532219071475,2024-03-03,51
9.67314672847475,12.583670293517429,13.062881932345027,0.09807502193719841,78.26086956521739,3.0201098830144004,12.215878779296716,-17.433114431993417,22.622671235160798,24.209159541207804,-25.287465779541776,2024-03-04,52
11.489638898129918,13.245982682930407,15.20239569519532,0.2890986983807545,86.95652173913044,8.800035438641371,9.900274416153735,-9.805594268450863,22.803915340501657,27.2675358898406,-13.02492001750096,2024-03-05,53
7.2675101900506975,9.811131098748694,8.172282008850742,0.5844189999727987,86.95652173913044,-6.9820864117539605,6.892660065289342,-21.97925543067603,0.8202851713038979,1.737220546933031,-22.059056773057122,2024-03-06,54
8.611070592516095,10.980297813784038,12.149050110937331,-0.010599983045947337,69.56521739130434,3.8133265419096163,10.29686752192909,-9.760608905531345,22.08598896838562,31.031323128870767,-10.220654155694277,2024-03-07,55
