datetime,market_price,forecast_price,forecast_error,equity
2024-09-22,44.075,36.18331805132766,-7.891681948672343,103484.1362400867
2024-09-23,55.97083333333333,62.32806553679984,6.357232203466509,103484.1362400867
2024-09-24,53.634166666666665,56.50173876173358,2.8675720950669117,103484.1362400867
2024-09-25,39.43375,50.84475241610926,11.411002416109255,103484.1362400867
2024-09-26,26.91125,36.1293736796797,9.218123679679703,103484.1362400867
2024-09-27,15.239583333333334,23.88802883448807,8.648445501154734,100974.76597786263
2024-09-28,33.711739130434786,22.75301560558728,-10.958723524847507,100974.76597786263
2024-09-29,19.50208333333333,22.69673359677836,3.194650263445027,102404.20939333086
2024-09-30,15.12421052631579,31.698506107204594,16.5742955808888,102404.20939333086
2024-10-01,68.91958333333334,32.39314251361793,-36.526440819715404,102404.20939333086
2024-10-02,88.09208333333333,57.122862896976585,-30.96922043635675,102404.20939333086
2024-10-03,60.46434782608696,65.72383603954222,5.259488213455263,102404.20939333086
2024-10-04,89.27434782608695,54.88867145011318,-34.38567637597377,102404.20939333086
2024-10-05,60.05416666666667,56.986390366902924,-3.067776299763743,106997.52744768061
2024-10-06,27.6145,34.27536684004008,6.660866840040079,106997.52744768061
2024-10-07,55.67958333333333,46.324462319265876,-9.355121014067457,106997.52744768061
2024-10-08,31.33125,57.90938413227559,26.57813413227559,106997.52744768061
2024-10-09,34.31652173913044,38.3376507447756,4.0211290056451645,107309.91999326847
2024-10-10,61.70904761904761,34.71340525527921,-26.995642363768397,107309.91999326847
2024-10-11,86.03583333333334,62.37184457608237,-23.663988757250976,107309.91999326847
2024-10-12,45.11521739130435,49.70388144912431,4.588664057819962,108743.4369239716
2024-10-13,21.67875,30.331910540437093,8.653160540437092,108743.4369239716
2024-10-14,92.00291666666668,46.519796110318566,-45.48312055634811,108743.4369239716
2024-10-15,66.34541666666667,64.83282479156333,-1.5125918751033396,110250.3812097301
2024-10-16,30.389166666666668,42.93332745190855,12.544160785241885,110250.3812097301
2024-10-17,62.22708333333333,39.8492778472646,-22.37780548606873,110250.3812097301
2024-10-18,66.58375,58.658188235807756,-7.9255617641922385,110250.3812097301
2024-10-19,37.62625,40.05057537546236,2.4243253754623595,111040.77368046105
2024-10-20,10.854583333333332,14.169618374151469,3.3150350408181364,111040.77368046105
2024-10-21,76.77826086956522,40.68845640181826,-36.08980446774696,111040.77368046105
2024-10-22,86.86458333333333,71.58738145486859,-15.277201878464737,111040.77368046105
2024-10-23,83.32833333333333,76.06579609509936,-7.262537238233975,111040.77368046105
2024-10-24,64.39458333333333,63.509692166073364,-0.8848911672599655,111926.06150633341
2024-10-25,60.42875,57.40129309085023,-3.0274569091497696,111926.06150633341
2024-10-26,59.18125,50.221664593445894,-8.959585406554105,111926.06150633341
2024-10-27,73.58916666666666,48.26817733482312,-25.320989331843535,111926.06150633341
2024-10-28,81.70416666666667,80.30083149489656,-1.4033351717701095,111297.12289876974
2024-10-29,86.5675,83.06502837500011,-3.5024716249998846,111297.12289876974
2024-10-30,79.65291666666667,79.46425707813614,-0.1886595885305269,111297.12289876974
2024-10-31,97.29125,78.31021208836319,-18.981037911636818,111297.12289876974
2024-11-01,81.16041666666666,81.68642718565388,0.5260105189872206,112209.56578694472
2024-11-02,90.91260869565215,53.75411912188429,-37.158489573767866,112209.56578694472
2024-11-03,79.11625,62.69293319461576,-16.423316805384232,112209.56578694472
2024-11-04,108.27583333333332,85.2046697088299,-23.071163624503427,112209.56578694472
2024-11-05,115.45083333333334,94.61712348155561,-20.833709851777726,112209.56578694472
2024-11-06,116.31125,94.45092473246768,-21.860325267532318,112209.56578694472
2024-11-07,109.46291666666669,89.66152107143716,-19.801395595229522,112209.56578694472
2024-11-08,112.33208333333332,87.89792128214322,-24.4341620511901,112209.56578694472
2024-11-09,111.59166666666664,78.06592462666595,-33.525742040000694,110920.90458458992
2024-11-10,106.04333333333334,76.54379758305004,-29.4995357502833,110920.90458458992
2024-11-11,99.89125,94.71996934332856,-5.171280656671442,110920.90458458992
2024-11-12,103.36125,82.92616764870763,-20.435082351292365,110920.90458458992
2024-11-13,123.53000000000002,91.3645022667697,-32.16549773323031,110920.90458458992
2024-11-14,125.3286956521739,99.31203558788548,-26.01666006428843,110920.90458458992
2024-11-15,123.915,108.7318173767926,-15.1831826232074,110920.90458458992
2024-11-16,106.55833333333334,92.24222838108108,-14.31610495225226,111160.21658118792
2024-11-17,90.10625,72.24379746467457,-17.86245253532543,111160.21658118792
2024-11-18,113.18916666666668,88.60826313804137,-24.580903528625313,111160.21658118792
2024-11-19,88.70833333333333,88.56803640145517,-0.1402969318781544,112081.07556969959
2024-11-20,112.09833333333334,73.80448161160894,-38.29385172172441,112081.07556969959
2024-11-21,113.93708333333336,90.59874014771049,-23.338343185622875,112081.07556969959
2024-11-22,111.1475,79.25995393811172,-31.887546061888273,112081.07556969959
2024-11-23,66.27374999999999,54.59614221811353,-11.677607781886465,112081.07556969959
2024-11-24,11.541428571428572,15.821975013714109,4.280546442285537,117101.96572455321
2024-11-25,73.03652173913044,27.322565840026073,-45.71395589910436,117101.96572455321
2024-11-26,114.01208333333334,68.67715776496334,-45.33492556837,113802.09433561617
2024-11-27,81.16041666666666,75.64720234507695,-5.5132143215897145,113802.09433561617
2024-11-28,111.67625,70.74076126950968,-40.93548873049032,113802.09433561617
2024-11-29,113.82791666666668,87.31240463224094,-26.51551203442574,113802.09433561617
2024-11-30,105.37791666666668,83.20148010586854,-22.176436560798138,113802.09433561617
2024-12-01,90.55958333333332,59.8549514937622,-30.70463183957112,113802.09433561617
2024-12-02,108.06958333333334,85.14673934360326,-22.922843989730083,113802.09433561617
2024-12-03,143.1579166666667,92.57536192471889,-50.5825547419478,112334.65191141826
2024-12-04,144.2775,105.83911779499613,-38.438382205003876,112334.65191141826
2024-12-05,104.59166666666664,83.05554225443484,-21.5361244122318,112334.65191141826
2024-12-06,89.39999999999999,57.77220119831327,-31.627798801686723,112334.65191141826
2024-12-07,39.937916666666666,40.77751668198471,0.839600015318041,116377.25571325458
2024-12-08,38.71041666666667,20.744462359609315,-17.965954307057352,116377.25571325458
2024-12-09,90.39125,52.743053486250574,-37.648196513749426,110347.75765927248
2024-12-10,126.7225,81.12951882537163,-45.59298117462836,108116.88355036927
2024-12-11,164.63,103.68376927004283,-60.946230729957165,108116.88355036927
2024-12-12,174.27608695652174,126.79400502136559,-47.482081935156145,108116.88355036927
2024-12-13,176.13833333333332,130.07894922343257,-46.05938410990075,108116.88355036927
2024-12-14,108.20458333333332,108.94698804745713,0.7424047141238077,108896.81602318738
2024-12-15,70.43875,66.30015223717783,-4.138597762822172,108896.81602318738
2024-12-16,78.165,85.20250460489478,7.037504604894778,108896.81602318738
2024-12-17,93.7425,81.12032547066337,-12.622174529336633,108896.81602318738
2024-12-18,56.77125,64.84686682850588,8.07561682850588,108896.81602318738
2024-12-19,60.26541666666666,38.80683092545951,-21.458585741207152,108896.81602318738
2024-12-20,79.47458333333333,50.641304141397995,-28.833279191935333,108896.81602318738
2024-12-21,31.3625,40.2931651451363,8.930665145136299,108896.81602318738
2024-12-22,25.04083333333333,7.357487663524807,-17.683345669808524,108896.81602318738
2024-12-23,68.42208333333333,32.74180855475424,-35.68027477857909,108896.81602318738
2024-12-24,102.70875,64.44295428730402,-38.265795712695976,108364.61931822609
2024-12-25,97.23625,83.98132896510651,-13.254921034893485,108364.61931822609
2024-12-26,112.83416666666666,83.0629544372714,-29.77121222939526,108364.61931822609
2024-12-27,120.35875,94.86483514668362,-25.493914853316383,108364.61931822609
2024-12-28,120.63826086956524,88.9910024867786,-31.647258382786646,108364.61931822609
2024-12-29,112.96166666666666,92.12113911749475,-20.84052754917191,108364.61931822609
2024-12-30,117.8825,262.0622814490198,144.1797814490198,108364.61931822609
