datetime,market_price,forecast_price,forecast_error,equity
2024-08-13,82.01916666666666,67.62955855115345,-14.389608115513212,100000.0
2024-08-14,84.56125,82.4131163079959,-2.1481336920040945,99834.87617223617
2024-08-15,44.60434782608696,82.80416932535938,38.199821499272424,99834.87617223617
2024-08-16,77.575,51.58238902675877,-25.992610973241234,99834.87617223617
2024-08-17,73.81625,48.80602654242317,-25.010223457576828,99834.87617223617
2024-08-18,51.642500000000005,49.60379015402945,-2.0387098459705584,100527.92043086544
2024-08-19,86.56,86.96886928689548,0.40886928689548085,100527.92043086544
2024-08-20,52.58833333333333,93.28485708578275,40.696523752449416,100527.92043086544
2024-08-21,40.18375,72.15969316467779,31.975943164677787,100527.92043086544
2024-08-22,38.18958333333333,58.705187545571036,20.515604212237704,100527.92043086544
2024-08-23,37.86875,43.11899480818588,5.250244808185883,100527.92043086544
2024-08-24,23.427916666666665,25.996078395802275,2.5681617291356105,97733.50043727149
2024-08-25,23.025,21.00451237372958,-2.0204876262704197,97733.50043727149
2024-08-26,72.05958333333334,45.05504654099182,-27.00453679234152,97733.50043727149
2024-08-27,69.58874999999999,73.9536456127402,4.364895612740213,97891.4526434083
2024-08-28,89.62583333333333,60.78152210121089,-28.844311232122443,97891.4526434083
2024-08-29,99.32125,93.71932259755825,-5.60192740244176,97891.4526434083
2024-08-30,95.24208333333333,78.28924089879582,-16.9528424345375,97891.4526434083
2024-08-31,68.08541666666666,69.55115894584452,1.46574227917786,99059.18744532566
2024-09-01,61.87125,56.229284613215036,-5.6419653867849675,99059.18744532566
2024-09-02,105.09333333333336,95.46364266093484,-9.629690672398524,99059.18744532566
2024-09-03,104.7375,94.7154065369605,-10.022093463039496,99059.18744532566
2024-09-04,104.35125,101.41684201800756,-2.934407981992436,99067.56527058968
2024-09-05,83.46708333333333,98.56164082646109,15.094557493127752,99067.56527058968
2024-09-06,81.19625,96.03159169720745,14.83534169720744,99067.56527058968
2024-09-07,59.736250000000005,66.30926607749085,6.573016077490841,99067.56527058968
2024-09-08,35.62347826086957,57.584494367637056,21.961016106767488,96221.20519035019
2024-09-09,58.13791666666666,75.08853319810085,16.950616531434186,96221.20519035019
2024-09-10,39.34,58.32087818330009,18.980878183300085,96221.20519035019
2024-09-11,64.33863636363637,48.68208811030035,-15.65654825333602,96221.20519035019
2024-09-12,68.63125000000001,59.00331670576406,-9.627933294235952,96221.20519035019
2024-09-13,57.32375,64.5187720292865,7.195022029286498,96221.20519035019
2024-09-14,47.7375,48.85940944321629,1.1219094432162962,97378.8098679973
2024-09-15,27.0525,47.64453222783272,20.59203222783272,97378.8098679973
2024-09-16,40.63869565217392,53.75556656384228,13.116870911668357,97378.8098679973
2024-09-17,31.07631578947369,44.49624216344028,13.41992637396659,97378.8098679973
2024-09-18,48.53458333333333,39.923409982410334,-8.611173350922996,97378.8098679973
2024-09-19,53.31208333333333,66.4285541626836,13.11647082935027,97378.8098679973
2024-09-20,57.02291666666667,60.04540904509622,3.022492378429554,100289.10621023114
2024-09-21,35.09166666666667,40.84336494979087,5.751698283124199,100289.10621023114
2024-09-22,44.075,25.31963324570979,-18.75536675429021,100289.10621023114
2024-09-23,55.97083333333333,64.66749622087316,8.69666288753983,100289.10621023114
2024-09-24,53.634166666666665,62.465589724243145,8.83142305757648,100289.10621023114
2024-09-25,39.43375,57.19749794258102,17.76374794258102,100289.10621023114
2024-09-26,26.91125,46.57574389232618,19.66449389232618,100289.10621023114
2024-09-27,15.239583333333334,24.92915644670213,9.689573113368796,100289.10621023114
2024-09-28,33.711739130434786,25.719590454849946,-7.99214867558484,100289.10621023114
2024-09-29,19.50208333333333,32.72457780169636,13.222494468363031,102747.12597084668
2024-09-30,15.12421052631579,35.52240684263935,20.398196316323556,102747.12597084668
2024-10-01,68.91958333333334,35.15819595340658,-33.76138737992675,102747.12597084668
2024-10-02,88.09208333333333,69.15656228564967,-18.935521047683665,102747.12597084668
2024-10-03,60.46434782608696,73.08645965072358,12.622111824636626,102747.12597084668
2024-10-04,89.27434782608695,47.70054456047605,-41.573803265610906,102747.12597084668
2024-10-05,60.05416666666667,69.18013105845255,9.125964391785878,102747.12597084668
2024-10-06,27.6145,35.60900174031885,7.994501740318853,103575.8123745016
2024-10-07,55.67958333333333,59.95420157833503,4.274618245001697,103575.8123745016
2024-10-08,31.33125,60.515801177934,29.184551177934,103575.8123745016
2024-10-09,34.31652173913044,45.747691571777914,11.431169832647477,103575.8123745016
2024-10-10,61.70904761904761,34.617578497788806,-27.091469121258804,103575.8123745016
2024-10-11,86.03583333333334,62.25615416596952,-23.779679167363824,103575.8123745016
2024-10-12,45.11521739130435,81.64180147651592,36.526584085211574,103575.8123745016
2024-10-13,21.67875,45.6801470374239,24.0013970374239,103575.8123745016
2024-10-14,92.00291666666668,46.482220007606664,-45.520696659060015,103575.8123745016
2024-10-15,66.34541666666667,84.32590119585596,17.980484529189297,107192.31619151776
2024-10-16,30.389166666666668,63.226854560356756,32.83768789369009,104279.82945372157
2024-10-17,62.22708333333333,52.565201037986,-9.661882295347333,104279.82945372157
2024-10-18,66.58375,68.07846910145861,1.4947191014586139,108044.08211165846
2024-10-19,37.62625,53.671969351927196,16.045719351927197,108044.08211165846
2024-10-20,10.854583333333332,26.979204356774726,16.124621023441392,105146.32389292166
2024-10-21,76.77826086956522,42.274165404647675,-34.50409546491754,105146.32389292166
2024-10-22,86.86458333333333,77.20127194447421,-9.663311388859114,105146.32389292166
2024-10-23,83.32833333333333,92.95810055484921,9.629767221515877,105146.32389292166
2024-10-24,64.39458333333333,86.07679205961878,21.682208726285452,105146.32389292166
2024-10-25,60.42875,75.32418872455264,14.89543872455264,105146.32389292166
