datetime,forecast_error,equity
2024-08-13,-14.389608115513212,100000.0
2024-08-14,-2.1481336920040945,99834.87617223617
2024-08-15,38.199821499272424,99834.87617223617
2024-08-16,-25.992610973241234,99834.87617223617
2024-08-17,-25.010223457576828,99834.87617223617
2024-08-18,-2.0387098459705584,100527.92043086544
2024-08-19,0.40886928689548085,100527.92043086544
2024-08-20,40.696523752449416,100527.92043086544
2024-08-21,31.975943164677787,100527.92043086544
2024-08-22,20.515604212237704,100527.92043086544
2024-08-23,5.250244808185883,100527.92043086544
2024-08-24,2.5681617291356105,97733.50043727149
2024-08-25,-2.0204876262704197,97733.50043727149
2024-08-26,-27.00453679234152,97733.50043727149
2024-08-27,4.364895612740213,97891.4526434083
2024-08-28,-28.844311232122443,97891.4526434083
2024-08-29,-5.60192740244176,97891.4526434083
2024-08-30,-16.9528424345375,97891.4526434083
2024-08-31,1.46574227917786,99059.18744532566
2024-09-01,-5.6419653867849675,99059.18744532566
2024-09-02,-9.629690672398524,99059.18744532566
2024-09-03,-10.022093463039496,99059.18744532566
2024-09-04,-2.934407981992436,99067.56527058968
2024-09-05,15.094557493127752,99067.56527058968
2024-09-06,14.83534169720744,99067.56527058968
2024-09-07,6.573016077490841,99067.56527058968
2024-09-08,21.961016106767488,96221.20519035019
2024-09-09,16.950616531434186,96221.20519035019
2024-09-10,18.980878183300085,96221.20519035019
2024-09-11,-15.65654825333602,96221.20519035019
2024-09-12,-9.627933294235952,96221.20519035019
2024-09-13,7.195022029286498,96221.20519035019
2024-09-14,1.1219094432162962,97378.8098679973
2024-09-15,20.59203222783272,97378.8098679973
2024-09-16,13.116870911668357,97378.8098679973
2024-09-17,13.41992637396659,97378.8098679973
2024-09-18,-8.611173350922996,97378.8098679973
2024-09-19,13.11647082935027,97378.8098679973
2024-09-20,3.022492378429554,100289.10621023114
2024-09-21,5.751698283124199,100289.10621023114
2024-09-22,-18.75536675429021,100289.10621023114
2024-09-23,8.69666288753983,100289.10621023114
2024-09-24,8.83142305757648,100289.10621023114
2024-09-25,17.76374794258102,100289.10621023114
2024-09-26,19.66449389232618,100289.10621023114
2024-09-27,9.689573113368796,100289.10621023114
2024-09-28,-7.99214867558484,100289.10621023114
2024-09-29,13.222494468363031,102747.12597084668
2024-09-30,20.398196316323556,102747.12597084668
2024-10-01,-33.76138737992675,102747.12597084668
2024-10-02,-18.935521047683665,102747.12597084668
2024-10-03,12.622111824636626,102747.12597084668
2024-10-04,-41.573803265610906,102747.12597084668
2024-10-05,9.125964391785878,102747.12597084668
2024-10-06,7.994501740318853,103575.8123745016
2024-10-07,4.274618245001697,103575.8123745016
2024-10-08,29.184551177934,103575.8123745016
2024-10-09,11.431169832647477,103575.8123745016
2024-10-10,-27.091469121258804,103575.8123745016
2024-10-11,-23.779679167363824,103575.8123745016
2024-10-12,36.526584085211574,103575.8123745016
2024-10-13,24.0013970374239,103575.8123745016
2024-10-14,-45.520696659060015,103575.8123745016
2024-10-15,17.980484529189297,107192.31619151776
2024-10-16,32.83768789369009,104279.82945372157
2024-10-17,-9.661882295347333,104279.82945372157
2024-10-18,1.4947191014586139,108044.08211165846
2024-10-19,16.045719351927197,108044.08211165846
2024-10-20,16.124621023441392,105146.32389292166
2024-10-21,-34.50409546491754,105146.32389292166
2024-10-22,-9.663311388859114,105146.32389292166
2024-10-23,9.629767221515877,105146.32389292166
2024-10-24,21.682208726285452,105146.32389292166
2024-10-25,14.89543872455264,105146.32389292166
2024-10-26,5.2632854651897745,105146.32389292166
2024-10-27,-15.159373344064385,111733.75576148758
2024-10-28,2.1378903668558706,111105.89776469285
2024-10-29,4.122621441754092,111105.89776469285
2024-10-30,27.99427129754332,111105.89776469285
2024-10-31,-10.695578063648554,111105.89776469285
2024-11-01,9.420094639938611,111105.89776469285
2024-11-02,-32.933335278383346,111105.89776469285
2024-11-03,-7.516639682002648,111105.89776469285
2024-11-04,-11.430566093571542,111105.89776469285
2024-11-05,-19.799678658338067,111105.89776469285
2024-11-06,-16.051267361159603,113648.9209397535
2024-11-07,-12.913905658229226,113648.9209397535
2024-11-08,-11.381079349405724,113648.9209397535
2024-11-09,-18.088357462817385,113648.9209397535
2024-11-10,-12.230057350636628,113648.9209397535
2024-11-11,6.294040448087358,113648.9209397535
2024-11-12,6.475520998640306,113648.9209397535
2024-11-13,-1.4478613475876045,113284.52762126832
2024-11-14,1.3669952994598589,113284.52762126832
2024-11-15,-1.3934582667420727,113284.52762126832
2024-11-16,6.019052449737885,113284.52762126832
2024-11-17,10.89506868920536,113284.52762126832
2024-11-18,-9.445938560006766,113284.52762126832
2024-11-19,7.328146230887597,113284.52762126832
2024-11-20,-6.995737912839928,113284.52762126832
2024-11-21,-1.193401927714632,114769.74631828263
2024-11-22,7.372918029374645,114769.74631828263
2024-11-23,33.260810616271684,114769.74631828263
2024-11-24,27.75550801058238,110023.86618167334
2024-11-25,-15.766547731788364,110023.86618167334
2024-11-26,-34.0783513565662,110023.86618167334
2024-11-27,21.673021527892246,110023.86618167334
2024-11-28,-19.262056497024673,110023.86618167334
2024-11-29,6.667294374193489,110023.86618167334
2024-11-30,10.081380159283299,110023.86618167334
2024-12-01,-2.155923285227715,118706.51551904908
2024-12-02,-6.4250494561163976,118706.51551904908
2024-12-03,-32.59823218868313,118706.51551904908
2024-12-04,-9.95036000237019,118706.51551904908
2024-12-05,27.362812933415995,118706.51551904908
2024-12-06,2.231516689193157,120925.67635103923
2024-12-07,38.05212078971286,120925.67635103923
2024-12-08,10.78341042254732,120925.67635103923
2024-12-09,-7.382483191404859,120925.67635103923
2024-12-10,-25.36094049630269,120925.67635103923
