datetime,forecast_error,equity
2024-11-18,-6.745097757975273,115673.03652847488
2024-11-19,14.921198527018234,115673.03652847488
2024-11-20,-15.625944112141937,115673.03652847488
2024-11-21,-1.0842772420247684,117304.70144700941
2024-11-22,4.175665893554694,117304.70144700941
2024-11-23,37.689560241699226,117304.70144700941
2024-11-24,30.170084947858538,112453.99757785255
2024-11-25,-2.878387278681217,119359.85550736375
2024-11-26,-28.24471883138021,119359.85550736375
2024-11-27,21.228911336263025,119359.85550736375
2024-11-28,-14.22241546630859,119359.85550736375
2024-11-29,13.1236900838216,119359.85550736375
2024-11-30,5.792348531087228,119359.85550736375
2024-12-01,7.085619303385428,119359.85550736375
2024-12-02,-4.149691975911466,119659.29232394752
2024-12-03,-35.29957163492841,119659.29232394752
2024-12-04,0.2645684814453091,119600.48912541273
2024-12-05,29.241631062825547,119600.48912541273
2024-12-06,8.198869323730477,119600.48912541273
2024-12-07,46.327479451497396,115895.65002128466
2024-12-08,15.10713399251302,115895.65002128466
2024-12-09,-20.238158569335937,115895.65002128466
2024-12-10,-27.596012268066403,115895.65002128466
2024-12-11,-51.98728454589843,115895.65002128466
2024-12-12,-30.117090374490488,115895.65002128466
2024-12-13,-33.43587972005207,115895.65002128466
2024-12-14,18.79698832194012,123790.29065807108
2024-12-15,20.280938415527345,123790.29065807108
2024-12-16,-0.1877279663086,122061.30682868708
2024-12-17,-13.365424804687507,122061.30682868708
2024-12-18,33.086171875,122061.30682868708
2024-12-19,3.2661766560872465,124230.79139167038
2024-12-20,-17.18861455281575,124230.79139167038
2024-12-21,19.24776382446289,124230.79139167038
2024-12-22,4.374920984903973,128477.03184044565
2024-12-23,-21.152960255940755,128477.03184044565
2024-12-24,-34.237070312499995,125241.93921326574
2024-12-25,-9.621847229003905,125241.93921326574
2024-12-26,-25.595481058756505,125241.93921326574
2024-12-27,-13.780541076660157,125241.93921326574
2024-12-28,-19.351708440366025,125241.93921326574
2024-12-29,-11.588039957682284,125241.93921326574
2024-12-30,-5.780296630859368,125241.93921326574
