datetime,forecast_error,equity
2024-10-11,-27.98715236616163,109612.71120701559
2024-10-12,41.084651467969614,109612.71120701559
2024-10-13,19.42579304171433,109612.71120701559
2024-10-14,-56.82562404751821,109612.71120701559
2024-10-15,26.921537042808893,113440.00234174823
2024-10-16,38.642159684306705,110357.76180348422
2024-10-17,-16.84033480018374,110357.76180348422
2024-10-18,-7.986248613886808,110357.76180348422
2024-10-19,17.50772188163097,110357.76180348422
2024-10-20,11.76944502310804,110357.76180348422
2024-10-21,-40.897446011754404,110357.76180348422
2024-10-22,-8.44463245857338,110357.76180348422
2024-10-23,4.504960345189289,116187.46013978128
2024-10-24,23.444682943346237,116187.46013978128
2024-10-25,6.390052471855817,116187.46013978128
2024-10-26,-6.802750887625685,116187.46013978128
2024-10-27,-18.522369565814436,116187.46013978128
2024-10-28,8.957051233782423,116187.46013978128
2024-10-29,5.352290023084905,116187.46013978128
2024-10-30,14.135783330541386,116187.46013978128
2024-10-31,-16.27214120432879,119140.65440230291
2024-11-01,-2.288177234261056,120117.40061074507
2024-11-02,-25.031271630989437,120117.40061074507
2024-11-03,-4.449801724730619,120885.45937547236
2024-11-04,-6.630227545247649,120885.45937547236
2024-11-05,-16.319231461839763,120885.45937547236
2024-11-06,-11.814710318568245,120885.45937547236
2024-11-07,-4.401374598054474,121187.17363549507
2024-11-08,-11.239350101418509,121187.17363549507
2024-11-09,-8.660617515741592,121187.17363549507
2024-11-10,-0.7522901531178121,121514.61861685447
2024-11-11,4.841633403278053,121514.61861685447
2024-11-12,-3.3003387827447455,121514.61861685447
2024-11-13,-20.48690473766669,121514.61861685447
2024-11-14,-6.368362177672481,121514.61861685447
2024-11-15,-7.904887390755434,121514.61861685447
2024-11-16,9.02819168461484,121514.61861685447
2024-11-17,10.74088479414317,121514.61861685447
2024-11-18,-11.859717121325687,121514.61861685447
2024-11-19,19.022581414468092,121514.61861685447
2024-11-20,-17.655273691477475,122065.28741313661
2024-11-21,-4.163610175034009,121952.8688704887
2024-11-22,4.138703229621086,121952.8688704887
2024-11-23,44.62734606006556,121952.8688704887
2024-11-24,44.917825063851,116909.95715776348
2024-11-25,-8.131617406906045,116909.95715776348
2024-11-26,-39.10748920985954,116909.95715776348
2024-11-27,29.969720810164702,116909.95715776348
2024-11-28,-27.91390060977629,116909.95715776348
2024-11-29,1.4932876381943743,128853.60917401518
2024-11-30,10.41473046609724,128853.60917401518
2024-12-01,-3.7672590636289414,127935.65451748554
2024-12-02,-22.443021319958575,127935.65451748554
2024-12-03,-48.26126768263451,127935.65451748554
2024-12-04,-5.886471840921388,127935.65451748554
2024-12-05,29.648922242741747,127935.65451748554
2024-12-06,10.36872081748362,127935.65451748554
2024-12-07,43.440006714192265,127935.65451748554
2024-12-08,7.119135647255085,127935.65451748554
2024-12-09,-15.62312871504247,128970.31147654496
2024-12-10,-28.734452689811008,126362.9496706204
2024-12-11,-47.042302759960705,126362.9496706204
2024-12-12,-30.28773612104615,126362.9496706204
2024-12-13,-31.371535187251652,126362.9496706204
2024-12-14,30.055367869872327,126362.9496706204
2024-12-15,21.534497702033207,126362.9496706204
2024-12-16,5.19541487180085,126362.9496706204
2024-12-17,-15.691423392868558,127996.27898168904
2024-12-18,22.939844923108886,127996.27898168904
2024-12-19,-2.109408018875911,130271.25013007934
2024-12-20,-17.390402288990934,130271.25013007934
2024-12-21,29.263860131837266,130271.25013007934
2024-12-22,14.178316480772416,130271.25013007934
2024-12-23,-16.855313201887206,130271.25013007934
2024-12-24,-33.68181443936891,130271.25013007934
2024-12-25,7.073794896322582,130271.25013007934
2024-12-26,-5.792978895227648,127521.4106577583
2024-12-27,0.7137396622520527,127521.4106577583
2024-12-28,-1.8219428225186505,127521.4106577583
2024-12-29,4.54712775060392,127521.4106577583
2024-12-30,13.554706973596922,127521.4106577583
