datetime,forecast_error,equity
2024-10-26,-8.959585406554105,111926.06150633341
2024-10-27,-25.320989331843535,111926.06150633341
2024-10-28,-1.4033351717701095,111297.12289876974
2024-10-29,-3.5024716249998846,111297.12289876974
2024-10-30,-0.1886595885305269,111297.12289876974
2024-10-31,-18.981037911636818,111297.12289876974
2024-11-01,0.5260105189872206,112209.56578694472
2024-11-02,-37.158489573767866,112209.56578694472
2024-11-03,-16.423316805384232,112209.56578694472
2024-11-04,-23.071163624503427,112209.56578694472
2024-11-05,-20.833709851777726,112209.56578694472
2024-11-06,-21.860325267532318,112209.56578694472
2024-11-07,-19.801395595229522,112209.56578694472
2024-11-08,-24.4341620511901,112209.56578694472
2024-11-09,-33.525742040000694,110920.90458458992
2024-11-10,-29.4995357502833,110920.90458458992
2024-11-11,-5.171280656671442,110920.90458458992
2024-11-12,-20.435082351292365,110920.90458458992
2024-11-13,-32.16549773323031,110920.90458458992
2024-11-14,-26.01666006428843,110920.90458458992
2024-11-15,-15.1831826232074,110920.90458458992
2024-11-16,-14.31610495225226,111160.21658118792
2024-11-17,-17.86245253532543,111160.21658118792
2024-11-18,-24.580903528625313,111160.21658118792
2024-11-19,-0.1402969318781544,112081.07556969959
2024-11-20,-38.29385172172441,112081.07556969959
2024-11-21,-23.338343185622875,112081.07556969959
2024-11-22,-31.887546061888273,112081.07556969959
2024-11-23,-11.677607781886465,112081.07556969959
2024-11-24,4.280546442285537,117101.96572455321
2024-11-25,-45.71395589910436,117101.96572455321
2024-11-26,-45.33492556837,113802.09433561617
2024-11-27,-5.5132143215897145,113802.09433561617
2024-11-28,-40.93548873049032,113802.09433561617
2024-11-29,-26.51551203442574,113802.09433561617
2024-11-30,-22.176436560798138,113802.09433561617
2024-12-01,-30.70463183957112,113802.09433561617
2024-12-02,-22.922843989730083,113802.09433561617
2024-12-03,-50.5825547419478,112334.65191141826
2024-12-04,-38.438382205003876,112334.65191141826
2024-12-05,-21.5361244122318,112334.65191141826
2024-12-06,-31.627798801686723,112334.65191141826
2024-12-07,0.839600015318041,116377.25571325458
2024-12-08,-17.965954307057352,116377.25571325458
2024-12-09,-37.648196513749426,110347.75765927248
2024-12-10,-45.59298117462836,108116.88355036927
2024-12-11,-60.946230729957165,108116.88355036927
2024-12-12,-47.482081935156145,108116.88355036927
2024-12-13,-46.05938410990075,108116.88355036927
2024-12-14,0.7424047141238077,108896.81602318738
2024-12-15,-4.138597762822172,108896.81602318738
2024-12-16,7.037504604894778,108896.81602318738
2024-12-17,-12.622174529336633,108896.81602318738
2024-12-18,8.07561682850588,108896.81602318738
2024-12-19,-21.458585741207152,108896.81602318738
2024-12-20,-28.833279191935333,108896.81602318738
2024-12-21,8.930665145136299,108896.81602318738
2024-12-22,-17.683345669808524,108896.81602318738
2024-12-23,-35.68027477857909,108896.81602318738
2024-12-24,-38.265795712695976,108364.61931822609
2024-12-25,-13.254921034893485,108364.61931822609
2024-12-26,-29.77121222939526,108364.61931822609
2024-12-27,-25.493914853316383,108364.61931822609
2024-12-28,-31.647258382786646,108364.61931822609
2024-12-29,-20.84052754917191,108364.61931822609
2024-12-30,144.1797814490198,108364.61931822609
