datetime,market_price,forecast_price,forecast_error,equity
2024-10-05,60.05416666666667,78.43593823378582,18.381771567119152,105347.75283690865
2024-10-06,27.6145,46.65448733448973,19.03998733448973,105347.75283690865
2024-10-07,55.67958333333333,60.70525187793045,5.025668544597117,109612.71120701559
2024-10-08,31.33125,58.289505822057144,26.958255822057144,109612.71120701559
2024-10-09,34.31652173913044,56.38334451245255,22.066822773322116,109612.71120701559
2024-10-10,61.70904761904761,29.786761380282346,-31.922286238765263,109612.71120701559
2024-10-11,86.03583333333334,58.048680967171705,-27.987152366161638,109612.71120701559
2024-10-12,45.11521739130435,86.19986885927399,41.08465146796964,109612.71120701559
2024-10-13,21.67875,41.10454304171433,19.42579304171433,109612.71120701559
2024-10-14,92.00291666666668,35.177292619148474,-56.825624047518204,109612.71120701559
2024-10-15,66.34541666666667,93.26695370947556,26.921537042808893,113440.00234174823
2024-10-16,30.389166666666668,69.03132635097336,38.64215968430669,110357.76180348422
2024-10-17,62.22708333333333,45.38674853314958,-16.840334800183754,110357.76180348422
2024-10-18,66.58375,58.59750138611318,-7.986248613886815,110357.76180348422
2024-10-19,37.62625,55.13397188163096,17.507721881630964,110357.76180348422
2024-10-20,10.854583333333332,22.624028356441375,11.769445023108043,110357.76180348422
2024-10-21,76.77826086956522,35.88081485781081,-40.897446011754404,110357.76180348422
2024-10-22,86.86458333333333,78.41995087475993,-8.444632458573395,110357.76180348422
2024-10-23,83.32833333333333,87.83329367852264,4.504960345189303,116187.46013978128
2024-10-24,64.39458333333333,87.8392662766796,23.444682943346265,116187.46013978128
2024-10-25,60.42875,66.8188024718558,6.390052471855803,116187.46013978128
2024-10-26,59.18125,52.378499112374314,-6.802750887625685,116187.46013978128
2024-10-27,73.58916666666666,55.06679710085222,-18.522369565814436,116187.46013978128
2024-10-28,81.70416666666667,90.66121790044906,8.957051233782394,116187.46013978128
2024-10-29,86.5675,91.9197900230849,5.352290023084905,116187.46013978128
2024-10-30,79.65291666666667,93.78869999720806,14.135783330541386,116187.46013978128
2024-10-31,97.29125,81.01910879567122,-16.27214120432879,119140.65440230291
2024-11-01,81.16041666666666,78.87223943240559,-2.2881772342610702,120117.40061074507
2024-11-02,90.91260869565215,65.88133706466269,-25.031271630989465,120117.40061074507
2024-11-03,79.11625,74.66644827526936,-4.449801724730634,120885.45937547236
2024-11-04,108.27583333333332,101.6456057880857,-6.630227545247621,120885.45937547236
2024-11-05,115.45083333333334,99.13160187149359,-16.31923146183975,120885.45937547236
2024-11-06,116.31125,104.49653968143176,-11.814710318568245,120885.45937547236
2024-11-07,109.46291666666669,105.06154206861218,-4.4013745980545025,121187.17363549507
2024-11-08,112.33208333333332,101.09273323191478,-11.239350101418538,121187.17363549507
2024-11-09,111.59166666666664,102.93104915092506,-8.660617515741578,121187.17363549507
2024-11-10,106.04333333333334,105.29104318021552,-0.7522901531178121,121514.61861685447
2024-11-11,99.89125,104.73288340327802,4.841633403278024,121514.61861685447
2024-11-12,103.36125,100.06091121725527,-3.3003387827447312,121514.61861685447
2024-11-13,123.53000000000002,103.04309526233332,-20.48690473766669,121514.61861685447
2024-11-14,125.3286956521739,118.96033347450145,-6.368362177672452,121514.61861685447
2024-11-15,123.915,116.01011260924459,-7.90488739075542,121514.61861685447
2024-11-16,106.55833333333334,115.58652501794825,9.02819168461491,121514.61861685447
2024-11-17,90.10625,100.8471347941432,10.740884794143199,121514.61861685447
2024-11-18,113.18916666666668,101.32944954534098,-11.859717121325701,121514.61861685447
2024-11-19,88.70833333333333,107.73091474780142,19.022581414468092,121514.61861685447
2024-11-20,112.09833333333334,94.44305964185587,-17.655273691477475,122065.28741313661
2024-11-21,113.93708333333336,109.77347315829937,-4.163610175033995,121952.8688704887
2024-11-22,111.1475,115.28620322962108,4.138703229621086,121952.8688704887
2024-11-23,66.27374999999999,110.9010960600656,44.627346060065605,121952.8688704887
2024-11-24,11.541428571428572,56.45925363527958,44.91782506385101,116909.95715776348
2024-11-25,73.03652173913044,64.90490433222438,-8.13161740690606,116909.95715776348
2024-11-26,114.01208333333334,74.90459412347379,-39.10748920985955,116909.95715776348
2024-11-27,81.16041666666666,111.1301374768314,29.96972081016473,116909.95715776348
2024-11-28,111.67625,83.7623493902237,-27.91390060977629,116909.95715776348
2024-11-29,113.82791666666668,115.3212043048611,1.493287638194417,128853.60917401518
2024-11-30,105.37791666666668,115.79264713276396,10.414730466097282,128853.60917401518
2024-12-01,90.55958333333332,86.79232426970441,-3.767259063628913,127935.65451748554
2024-12-02,108.06958333333334,85.62656201337478,-22.44302131995856,127935.65451748554
2024-12-03,143.1579166666667,94.89664898403221,-48.26126768263448,127935.65451748554
2024-12-04,144.2775,138.3910281590786,-5.886471840921416,127935.65451748554
2024-12-05,104.59166666666664,134.2405889094084,29.648922242741747,127935.65451748554
2024-12-06,89.39999999999999,99.7687208174836,10.368720817483606,127935.65451748554
2024-12-07,39.937916666666666,83.37792338085896,43.44000671419229,127935.65451748554
2024-12-08,38.71041666666667,45.82955231392175,7.119135647255085,127935.65451748554
2024-12-09,90.39125,74.7681212849575,-15.623128715042498,128970.31147654496
2024-12-10,126.7225,97.98804731018899,-28.734452689811008,126362.9496706204
2024-12-11,164.63,117.5876972400393,-47.04230275996069,126362.9496706204
2024-12-12,174.27608695652174,143.98835083547553,-30.28773612104621,126362.9496706204
2024-12-13,176.13833333333332,144.7667981460816,-31.37153518725171,126362.9496706204
2024-12-14,108.20458333333332,138.25995120320562,30.0553678698723,126362.9496706204
2024-12-15,70.43875,91.97324770203323,21.534497702033235,126362.9496706204
2024-12-16,78.165,83.36041487180087,5.195414871800864,126362.9496706204
2024-12-17,93.7425,78.05107660713144,-15.691423392868572,127996.27898168904
2024-12-18,56.77125,79.71109492310889,22.939844923108886,127996.27898168904
2024-12-19,60.26541666666666,58.15600864779074,-2.109408018875918,130271.25013007934
2024-12-20,79.47458333333333,62.084181044342394,-17.390402288990934,130271.25013007934
2024-12-21,31.3625,60.62636013183727,29.263860131837266,130271.25013007934
2024-12-22,25.04083333333333,39.21914981410575,14.178316480772416,130271.25013007934
2024-12-23,68.42208333333333,51.56677013144615,-16.855313201887185,130271.25013007934
2024-12-24,102.70875,69.02693556063107,-33.68181443936892,130271.25013007934
2024-12-25,97.23625,104.3100448963226,7.073794896322596,130271.25013007934
2024-12-26,112.83416666666666,107.04118777143901,-5.792978895227648,127521.4106577583
2024-12-27,120.35875,121.07248966225207,0.7137396622520669,127521.4106577583
2024-12-28,120.63826086956524,118.81631804704661,-1.8219428225186363,127521.4106577583
2024-12-29,112.96166666666666,117.50879441727056,4.547127750603906,127521.4106577583
2024-12-30,117.8825,131.43720697359694,13.55470697359695,127521.4106577583
